ID,Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source
UN,ELEC,Brook Farm Inn,15 Hawthorne St,,Lenox,MA,1240,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,42.352589,-73.288518,10/4/2018,72129,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,B_AND_B,,,,,,,Free for guests; $15 per session for non-guests,,,,,,,,,
UN,ELEC,Gateways Inn,51 Walker St,,Lenox,MA,1240,Public,24 hours daily; for guest use only,,,,,,1,,,Unknown,,200-9,42.355928,-73.282592,10/4/2018,72134,2019-01-17 00:33:46 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,
UN,ELEC,Mirbeau Inn and Spa at the Pinehills,35 Landmark Dr,,Plymouth,MA,2360,Public,24 hours daily,,,,,,1,,,Unknown,,GPS,41.880154,-70.598013,10/4/2018,72139,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,The Orchards Hotel,222 Adams Rd,,Williamstown,MA,1267,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-8,42.705303,-73.191259,10/4/2018,72146,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Thorncroft Inn,460 Main St,,Tisbury,MA,2568,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,41.467078,-70.601145,10/4/2018,72149,2019-01-17 00:33:46 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,
UN,ELEC,Aloft Hotel,2100 Hillsborough St,,Raleigh,NC,27607,Public,24 hours daily; for guest use only,,,,,,1,,,Unknown,,200-9,35.786762,-78.663393,10/4/2018,72151,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Arrowhead Inn Bed and Breakfast,106 Mason Rd,,Durham,NC,27712,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,36.118217,-78.903677,10/4/2018,72152,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,B_AND_B,,,,,,,,,,,,,,,,
UN,ELEC,Country Inn & Suites,3211 Wilson Dr,,Burlington,NC,27215,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,36.067976,-79.502187,10/4/2018,72153,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Hampton Inn,1001 Klumac Rd,,Salisbury,NC,28147,Public,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-8,35.642519,-80.483642,10/4/2018,72156,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Snowbird Mountain Lodge,4633 Santeetlah Rd,,Robbinsville,NC,28771,Public,24 hours daily; see front desk for access,,,,,,2,,,Unknown,,200-8,35.345266,-83.892973,11/8/2018,72160,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,Southeastern Center for Contemporary Art,750 Marquette Dr,,Winston Salem,NC,27106,Public,Business hours,,,,,,1,,,Unknown,,GPS,36.120072,-80.290798,11/8/2018,72161,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,MUSEUM,,,,,,,Free,,,,,,,,,
UN,ELEC,The Boat House at Front Street Village,2400 Lennoxville Rd,,Beaufort,NC,28516,Public,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-9,34.709802,-76.630921,10/4/2018,72164,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,,,,,,,,,,
UN,ELEC,The Inn at Governor's Club,11470 Club Dr,,Chapel Hill,NC,27517,Public - Call ahead,24 hours daily; for guest use only,,,,,,1,,,Unknown,,200-9,35.846975,-79.041637,11/8/2018,72166,2019-01-17 00:33:46 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,"Free for guests, $10 per session for non-guests",,,,,,,,,
UN,ELEC,The King's Daughters Inn,204 N Buchanan Blvd,,Durham,NC,27701,Public,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-9,36.003728,-78.912068,10/4/2018,72167,2019-01-17 00:33:46 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
UN,ELEC,The Ugly Dog Public House,420 Spring St,,Highlands,NC,28741,Public,24 hours daily,,,,,,1,,,Unknown,,200-8,35.051463,-83.198037,10/4/2018,72169,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
UN,ELEC,Comfort Inn and Suites,339 Mt Rushmore Rd,,Custer,SD,57730,Public,24 hours daily; for guest use only,,,,,,1,,,Unknown,,200-8,43.765569,-103.602851,11/8/2018,72189,2019-06-26 17:37:43 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,Powder House Lodge,24125 US 16A,,Keystone,SD,57751,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Unknown,,200-8,43.906174,-103.590641,11/8/2018,72193,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Super 8,535 Mt Rushmore Rd,,Custer,SD,57730,Public,24 hours daily; for Tesla use only; for guest use only,,,,,,1,,,Unknown,,200-9,43.766875,-103.599393,11/8/2018,72194,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Berry Springs Lodge,2149 Seaton Springs Rd,,Sevierville,TN,37862,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,35.817985,-83.501494,10/4/2018,72195,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,B_AND_B,,,,,,,,,,,,,,,,
UN,ELEC,Christopher Place Resort,1500 Pinnacles Way,,Newport,TN,37821,Public,24 hours daily; for guest use only,,,,,,1,,,Unknown,,200-9,35.920468,-83.252262,11/8/2018,72197,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Hutton Hotel,1808 W End Ave,,Nashville,TN,37203,Public,24 hours daily; for guest use only; see valet for access,,,,,,1,,,Unknown,,200-9,36.152907,-86.797009,11/8/2018,72198,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,The Inn at Christmas Place,119 Christmas Tree Ln,,Pigeon Forge,TN,37863,Public,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-9,35.810027,-83.577039,11/8/2018,72200,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,The Skirvin Hilton,1 Park Ave,,Oklahoma City,OK,73102,Public,24 hours daily; for guest use only; see valet for access,,,,,,2,,,Unknown,,200-9,35.469145,-97.513801,10/4/2018,72202,2019-07-24 18:10:27 UTC,P,,,10/1/15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Hampton Inn & Suites,25518 Perdido Beach Blvd,,Orange Beach,AL,36561,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,30.268109,-87.589171,10/4/2018,72203,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Hilton Garden Inn,23092 Perdido Beach Blvd,,Orange Beach,AL,36561,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-8,30.25863,-87.630734,1/10/2019,72204,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Holiday Inn Express,24700 Perdido Beach Blvd,,Orange Beach,AL,36561,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-8,30.265761,-87.603528,10/4/2018,72205,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,The Gulf,27500 Perdido Beach Blvd,,Orange Beach,AL,36561,Public,24 hours daily; for guest use only,,,,,,1,,,Unknown,,200-9,30.27692,-87.556352,10/4/2018,72206,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,,,,,,,,,,
UN,ELEC,Best Western Plus,1200 W Arizona 89A,,Sedona,AZ,86336,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,34.862584,-111.782467,10/4/2018,72208,2019-05-14 21:16:45 UTC,P,,,9/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,Enchantment Resort and Mii Amo Spa,525 Boynton Canyon Rd,,Sedona,AZ,86336,Public,24 hours daily; for guest use only; see valet for access,,,,,,1,,,Unknown,,200-9,34.913576,-111.853162,10/4/2018,72219,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,Sandia Peak Inn,4614 Central Ave SW,,Albuquerque,NM,87105,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,35.084248,-106.689771,10/4/2018,72304,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Sheraton Albuquerque Uptown,2600 Louisiana Blvd,,Albuquerque,NM,87110,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-8,35.110238,-106.568755,10/4/2018,72305,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,The Inn of The Five Graces,150 E De Vargas St,,Santa Fe,NM,87501,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,35.683437,-105.938683,10/4/2018,72307,2019-01-17 00:33:46 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,,,,,,,,,,
UN,ELEC,Antietam Overlook Farm,4812 Porterstown Rd,,Keedysville,MD,21756,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,39.445168,-77.705318,10/4/2018,72308,2019-05-14 21:16:45 UTC,P,,,11/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Brampton Bed and Breakfast Inn,25227 Chestertown Rd,,Chestertown,MD,21620,Public - Call ahead,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-9,39.212967,-76.095106,11/8/2018,72309,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,B_AND_B,,,,,,,Free,,,,,,,,,
UN,ELEC,Chanceford Hall Bed and Breakfast,209 W Federal St,,Snow Hill,MD,21863,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,38.172715,-75.396135,11/8/2018,72311,2019-05-14 21:16:45 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,
UN,ELEC,Holiday Inn - Oceanfront,6600 Coastal Hwy,,Ocean City,MD,21842,Public,24 hours daily; for guest use only,,,,,,2,,,Unknown,,200-9,38.388449,-75.064118,10/4/2018,72313,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Hyatt Regency - Baltimore,300 Light St,,Baltimore,MD,21202,Public,24 hours daily; for guest use only; see front desk for access,,,,,,2,,,Unknown,,200-8,39.284966,-76.613389,10/4/2018,72314,2019-05-14 21:16:45 UTC,P,,,9/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Lake Pointe Inn,174 Lake Pointe Dr,,McHenry,MD,21541,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,39.556713,-79.357487,10/4/2018,72315,2019-01-17 00:33:46 UTC,P,,,10/1/15,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
UN,ELEC,Savage River Lodge,1600 Mount Aetna Rd,,Frostburg,MD,21532,Public,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-9,39.653651,-79.022439,10/4/2018,72317,2019-05-14 21:16:45 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,SOLAR
UN,ELEC,The Cornucopia Cafe,146 Casselman Rd,,Grantsville,MD,21536,Public,24 hours daily; see inside for access,,,,,,1,,,Unknown,,200-9,39.696396,-79.141189,10/4/2018,72318,2019-05-14 21:16:45 UTC,P,,,9/1/15,,,,,J1772,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,
UN,ELEC,Greenfield Community College,1 College Dr,Located on the north side of the main building,Greenfield,MA,1301,Public,24 hours daily,,,,,,2,,,Unknown,,GPS,42.600428,-72.631636,7/9/2018,72329,2019-05-14 21:16:45 UTC,P,,,6/1/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,The Wentworth Inn,1 Carter Notch Rd,,Jackson,NH,3846,Public,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-8,44.214417,-71.197892,12/11/2018,72342,2019-01-17 00:33:46 UTC,P,,,12/1/15,,,,,J1772,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,
UN,ELEC,Back River Treatment Plant,8201 Eastern Ave,,Baltimore,MD,21224,Public,8am-5pm daily,,,,,,4,,,Unknown,,200-8,39.300234,-76.492813,5/9/2019,72344,2019-05-14 21:16:45 UTC,P,,,1/1/16,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
O,ELEC,The Fairview Business Center,420 S Fairview Ave,,Goleta,CA,93117,Public,24 hours daily,,,,,,2,,,EV Connect,http://evconnect.com/,GPS,34.433645,-119.829587,5/9/2019,72353,2019-05-14 21:16:45 UTC,P,,,4/1/18,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,,,,,,,,,,
O,ELEC,Castilian Technical Center,50 Castilian Dr,,Goleta,CA,93117,Public,24 hours daily,,,,,,4,,,EV Connect,http://evconnect.com/,GPS,34.434273,-119.863807,5/3/2018,72354,2019-05-14 21:16:45 UTC,P,,,4/1/18,,,,,J1772,US,,,,Public,,public,,,RESEARCH_FACILITY,,,,,,,,,,,,,,,,
UN,ELEC,Savannah Harley-Davidson,1 Fort Argyle Rd,,Savannah,GA,31324,Public,24 hours daily,,,,,,1,,,Unknown,,200-9,32.003481,-81.286643,10/4/2018,72523,2019-05-14 21:16:45 UTC,P,,,10/30/15,,,,,J1772,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,
UN,ELEC,Alaska Electric Light & Power,5601 Tonsgard Ct,,Juneau,AK,99801,Public,24 hours daily,,,,,,2,,,Unknown,,200-9,58.353653,-134.495592,12/11/2018,72524,2019-05-14 21:16:45 UTC,T,,,2/1/15,,,,,J1772,US,,,,Public,,public,,,UTILITY,,,,,,,Free,,,,,,,,,
UN,ELEC,Carrollton Inn,50 Albermarle St,,Baltimore,MD,21202,Public,8am-5pm daily,,,,,,2,,,Unknown,,200-9,39.288678,-76.604209,5/9/2019,72526,2019-05-14 21:16:45 UTC,P,,,1/1/16,,,,,J1772,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,
UN,ELEC,Fox and Bunting Building,1303 W Mount Royal Ave,,Baltimore,MD,21217,Public,8am-5pm M-F,,,,,,2,,,Unknown,,200-8,39.308041,-76.621291,5/9/2019,73224,2019-05-14 21:16:45 UTC,P,,,1/23/16,,,,,J1772,US,,,,Public,,public,,,OFFICE_BLDG,,,,,,,Free,,,,,,,,,
UN,ELEC,Hampton Inn - Great Valley,635 Lancaster Ave,,Frazer,PA,19355,Public,24 hours daily; see front desk to access,,,,,,1,,,Unknown,,200-8,40.033828,-75.579313,9/10/2018,73226,2019-05-14 21:16:45 UTC,P,,,2/15/16,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Holiday Inn Express & Suites,1890 E Ash St,,Globe,AZ,85501,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-8,33.387396,-110.760174,10/4/2018,73227,2019-07-25 14:50:11 UTC,P,,,1/20/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free for members; $15 per session for non-members,,,,,,,,,
UN,ELEC,Quality Inn Pinetop,458 E White Mountain Blvd,,Pinetop,AZ,85935,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,34.13494,-109.948953,10/4/2018,73228,2019-05-14 21:16:45 UTC,P,,,1/20/15,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Ohio University - Lot 111,28 W Green Dr,,Athens,OH,45701,Public - Credit card at all times,24 hours daily,A D M V,,,,,2,,,Unknown,,200-8,39.324106,-82.104548,3/7/2019,73229,2019-05-14 21:16:45 UTC,P,,,8/25/15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,$0.75 per hour,,,,,,,,,
UN,ELEC,Ohio University - Lot 132,100 Richland Ave,,Athens,OH,45701,Public,24 hours daily,,,,,,2,,,Unknown,,200-8,39.32352,-82.104297,3/7/2019,73230,2019-05-14 21:16:45 UTC,P,,,8/25/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$0.75 per hour,,,,,,,,,
UN,ELEC,Ohio University - Lot 147,169 W Union St,,Athens,OH,45701,Public,24 hours daily,,,,,,1,,,Unknown,,200-8,39.329473,-82.108157,3/7/2019,73231,2019-05-14 21:16:45 UTC,P,,,8/25/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$0.75 per hour,,,,,,,,,
UN,ELEC,Ohio University - Lot 90,24 Race St,,Athens,OH,45701,Public,24 hours daily,,,,,,2,,,Unknown,,GPS,39.324213,-82.096586,3/7/2019,73232,2019-05-14 21:16:45 UTC,P,,,8/25/15,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,$0.75 per hour,,,,,,,,,
UN,ELEC,Ohio University - Baker Garage,Oxbow Trail,Located beneath Lot 122 next to Baker Center,Athens,OH,45701,Public - Credit card at all times,Garage business hours; pay lot,A D M V,,,,,2,,,Unknown,,GPS,39.324895,-82.10191,3/7/2019,73233,2019-05-14 21:16:45 UTC,P,,,8/25/15,,,,,J1772,US,,,,Public - Carte de crédit en tout temps,,public,CREDIT_CARD_ALWAYS,,COLLEGE_CAMPUS,,,,,,,$0.75 per hour,,,,,,,,,
UN,ELEC,Rusty Parrot Lodge and Spa,175 N Jackson St,,Jackson,WY,83001,Public - Call ahead,24 hours daily; for guest use only,,,,,,1,,,Unknown,,200-9,43.481584,-110.766813,4/8/2019,73234,2019-05-14 21:16:45 UTC,P,,,1/1/16,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,,,,,,,,,,
UN,ELEC,Kwik Trip #187,4825 American Pkwy,,Madison,WI,53718,Public,24 hours daily,,,,,1,,,,Unknown,,GPS,43.149444,-89.2899,11/8/2018,73309,2019-05-14 21:16:45 UTC,P,,,12/17/15,,,,,NEMA520,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,Free,,,,,,,,,
UN,ELEC,DoubleTree by Hilton - Springfield,2431 N Glenstone Ave,,Springfield,MO,65803,Public,24 hours daily; see front desk for access,,,,,,1,,,Unknown,,200-8,37.241146,-93.261051,12/11/2018,73466,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Oak Glen Preserve,39611 Oak Glen Rd,,Oak Glen,CA,92399,Public,8am-4:30pm daily; maximum stay of 2 hours,,,,,,1,,,Unknown,,GPS,34.039816,-116.941481,5/3/2018,73467,2019-05-14 21:16:45 UTC,P,,,1/15/16,,,,,J1772,US,,,,Public,,public,,,PARK,,,,,,,Free,,,,,,,,,
UN,ELEC,Piedmont Triad International Airport,1000 A Ted Johnson Pkwy,,Greensboro,NC,27409,Public,24 hours daily,,,,,4,,,,Unknown,,GPS,36.105313,-79.938316,7/9/2018,73468,2019-05-14 21:16:45 UTC,P,,,1/1/16,,,,,J1772,US,,,,Public,,public,,,AIRPORT,,,,,,,Free,,,,,,,,,
UN,ELEC,Three Lakes Winery,6971 Gogebic St,,Three Lakes,WI,54562,Public,24 hours daily,,,,,,1,,,Unknown,,200-9,45.796347,-89.17111,11/8/2018,73512,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,
UN,ELEC,Baltimore City,400 E Lexington St,,Baltimore,MD,21202,Public,24 hours daily,,,,,,2,1,,Unknown,,GPS,39.291227,-76.609296,5/9/2019,73514,2019-05-14 21:16:45 UTC,LG,,,2/16/16,,,,,CHADEMO J1772 J1772COMBO,US,,,,Public,,public,,,PARKING_LOT,,,,,,,Free,,,,,,,,,
UN,ELEC,Pitkin County,76 Service Center Rd,,Aspen,CO,81611,Public,24 hours daily,,,,,,4,2,,Unknown,,200-9,39.225683,-106.865041,11/8/2018,73515,2019-05-14 21:16:45 UTC,LG,,,11/1/15,,,,,J1772 J1772COMBO,US,,,,Public,,public,,,MUNI_GOV,,,,,,,Free,,,,,,,,,
UN,ELEC,Riverplace Municipal Garage,30 2nd St SE,,Minneapolis,MN,55414,Public,24 hours daily,,,,,,8,,,Unknown,,200-9,44.986556,-93.256958,3/7/2019,73516,2019-05-14 21:16:45 UTC,P,,,1/16/16,,,,,J1772,US,,,,Public,,public,,,PAY_GARAGE,,,,,,,Free,,,,,,,,,
UN,ELEC,Whole Foods Market,12080 Jefferson Ave,,Newport News,VA,23606,Public,24 hours daily,,,,,,2,,,Unknown,,200-9,37.102615,-76.489655,2/6/2019,73517,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public,,public,,,GROCERY,,,,,,,Free,,,,,,,,,
UN,ELEC,Gramercy Mansion,1400 Greenspring Valley Rd,,Stevenson,MD,21153,Public,8am-5pm daily,,,,,,2,,,Unknown,,200-9,39.42522,-76.694873,5/9/2019,73607,2019-05-14 21:16:45 UTC,P,,,2/9/16,,,,,J1772,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,
UN,ELEC,Hotel Indigo,24 W Franklin St,,Baltimore,MD,21201,Public,8am-5pm daily,,,,,,4,,,Unknown,,200-9,39.295255,-76.61648,5/9/2019,73608,2019-05-14 21:16:45 UTC,P,,,2/11/16,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,University of Cincinnati,321 Clifton Ct,,Cincinnati,OH,45219,Public,Garage business hours; must have parking permit; maximum session time of 4 hours,,,,,,2,,,Unknown,,200-8,39.133504,-84.519156,3/7/2019,73698,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,
UN,ELEC,Sheraton Suites Alexandria,801 N St Asaph St,,Alexandria,VA,22314,Public,24 hours daily,,,,,,1,,,Unknown,,200-8,38.812891,-77.044111,12/11/2018,73711,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,City of Placentia - Civic Center,401 E Chapman Ave,,Placentia,CA,92870,Public,8am-6pm M-F,,,,,,2,,,Unknown,,200-9,33.871884,-117.862009,6/5/2018,73712,2019-05-14 21:16:45 UTC,LG,,,2/16/16,,,,,J1772,US,,,,Public,,public,,,MUNI_GOV,,,,,,,,,,,,,,,,
UN,ELEC,Holiday Inn Express & Suites,1150 W Cataract Lake Rd,,Williams,AZ,86046,Public,24 hours daily; for guest use only; see front desk for access,,,,,,1,,,Unknown,,200-9,35.251115,-112.198401,10/4/2018,73714,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,
UN,ELEC,Tuthilltown Spirits Distillery,14 Gristmill Ln,,Gardiner,NY,12525,Public - Call ahead,Store business hours,,,,,,1,,,Unknown,,200-9,41.687197,-74.175388,12/11/2018,73715,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,
UN,ELEC,Andis Wines,11000 Shenandoah Rd,,Plymouth,CA,95669,Public,11am-4:30pm daily,,,,,,1,,,Unknown,,200-9,38.521804,-120.817893,12/11/2018,73718,2019-05-14 21:16:45 UTC,P,,,2/1/16,,,,,J1772,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,,,,,,,,,,
